%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1559193243131857703,10,1559193243131857703,vrs_gps,0,3,37.39726607666667,127.10721113166667,46.1968,0.0013689999999999998,0.0,0.0,0.0,0.001024,0.0,0.0,0.0,0.004489000000000001,2
1559193244130587174,11,1559193244130587174,vrs_gps,0,3,37.397313595,127.10721267833333,45.8899,0.0012250000000000002,0.0,0.0,0.0,0.001024,0.0,0.0,0.0,0.0043560000000000005,2
1559193245130882779,12,1559193245130882779,vrs_gps,0,3,37.397364765,127.10721272666666,45.7771,0.0012250000000000002,0.0,0.0,0.0,0.001024,0.0,0.0,0.0,0.004489000000000001,2
1559193246129548594,13,1559193246129548594,vrs_gps,0,3,37.397422515,127.10721698333333,45.4485,1.7239689999999999,0.0,0.0,0.0,1.4089690000000001,0.0,0.0,0.0,5.987809,2
1559193247129965345,14,1559193247129965345,vrs_gps,0,3,37.39748040166667,127.10721604333334,45.6768,1.089936,0.0,0.0,0.0,0.758641,0.0,0.0,0.0,2.842596,2
1559193248130553757,15,1559193248130553757,vrs_gps,0,3,37.39754052333333,127.10721548666668,45.5856,1.089936,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.845969,2
1559193249130232694,16,1559193249130232694,vrs_gps,0,3,37.39760481333334,127.10721362000001,45.6279,1.089936,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.845969,2
1559193250129899197,17,1559193250129899197,vrs_gps,0,3,37.39767064833333,127.10721208499999,45.5835,1.089936,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.849344,2
1559193251136312856,18,1559193251136312856,vrs_gps,0,3,37.39773731166667,127.10721095833333,45.5272,1.0920249999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8527210000000003,2
1559193252135956053,19,1559193252135956053,vrs_gps,0,3,37.397804664999995,127.10720963,45.4727,1.0920249999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8527210000000003,2
1559193253132687283,20,1559193253132687283,vrs_gps,0,3,37.397872854999996,127.10720830500001,45.4162,1.0920249999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8560999999999996,2
1559193254129200973,21,1559193254129200973,vrs_gps,0,3,37.39794190833334,127.10720547999999,45.3645,1.094116,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.859481,2
1559193255129948541,22,1559193255129948541,vrs_gps,0,3,37.39801154166666,127.10720110833333,45.3411,1.094116,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.859481,2
1559193256131176072,23,1559193256131176072,vrs_gps,0,3,37.39808221,127.10719471166666,45.2879,1.094116,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8628639999999996,2
1559193257129467190,24,1559193257129467190,vrs_gps,0,3,37.39815407833333,127.10718639999999,45.235,1.094116,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8662490000000003,2
1559193258129911001,25,1559193258129911001,vrs_gps,0,3,37.39822701666667,127.10717637666667,45.1859,1.0962089999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.8662490000000003,2
1559193259129542781,26,1559193259129542781,vrs_gps,0,3,37.39830105333333,127.10716474333334,45.1745,1.0962089999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.869636,2
1559193260129403885,27,1559193260129403885,vrs_gps,0,3,37.398376665,127.10715225666667,45.0836,1.0962089999999998,0.0,0.0,0.0,0.760384,0.0,0.0,0.0,2.873025,2
1559193261130086572,28,1559193261130086572,vrs_gps,0,3,37.398453805,127.10713846333334,45.0496,1.0962089999999998,0.0,0.0,0.0,0.762129,0.0,0.0,0.0,2.876416,2
1559193262129635816,29,1559193262129635816,vrs_gps,0,3,37.39852723166667,127.10711995333334,45.1299,0.00044100000000000004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0016810000000000002,2
1559193263130689633,30,1559193263130689633,vrs_gps,0,3,37.398603855000005,127.10710226333335,45.0803,0.000676,0.0,0.0,0.0,0.000576,0.0,0.0,0.0,0.002209,2
1559193264130947350,31,1559193264130947350,vrs_gps,0,3,37.398679431666665,127.10708210166668,45.0247,0.000676,0.0,0.0,0.0,0.0006250000000000001,0.0,0.0,0.0,0.0024010000000000004,2
1559193265129909919,32,1559193265129909919,vrs_gps,0,3,37.398754035,127.10705792166667,45.0153,0.0007289999999999999,0.0,0.0,0.0,0.000676,0.0,0.0,0.0,0.002704,2
1559193266130578201,33,1559193266130578201,vrs_gps,0,3,37.398827399999995,127.10703083166666,44.8868,0.0007840000000000001,0.0,0.0,0.0,0.0007840000000000001,0.0,0.0,0.0,0.002704,2
1559193267130271015,34,1559193267130271015,vrs_gps,0,3,37.398899235,127.10700100166666,44.9065,0.000676,0.0,0.0,0.0,0.0006250000000000001,0.0,0.0,0.0,0.0025000000000000005,2
1559193268129736055,35,1559193268129736055,vrs_gps,0,3,37.39896840666667,127.10697100500002,44.8648,0.000676,0.0,0.0,0.0,0.0006250000000000001,0.0,0.0,0.0,0.0025000000000000005,2
1559193269129959579,36,1559193269129959579,vrs_gps,0,3,37.399034609999994,127.106942405,44.8636,0.0004,0.0,0.0,0.0,0.00048399999999999995,0.0,0.0,0.0,0.002304,2
1559193270130729135,37,1559193270130729135,vrs_gps,0,3,37.39909829333333,127.10691610666666,44.8172,0.00044100000000000004,0.0,0.0,0.0,0.00048399999999999995,0.0,0.0,0.0,0.002304,2
1559193271130411058,38,1559193271130411058,vrs_gps,0,3,37.39915829666666,127.10689036333333,44.7807,0.00044100000000000004,0.0,0.0,0.0,0.00048399999999999995,0.0,0.0,0.0,0.0024010000000000004,2
1559193272129930980,39,1559193272129930980,vrs_gps,0,3,37.39921369666667,127.10686589833334,44.7979,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002304,2
1559193273130094519,40,1559193273130094519,vrs_gps,0,3,37.39926487666666,127.10684332000001,44.8322,0.00044100000000000004,0.0,0.0,0.0,0.00048399999999999995,0.0,0.0,0.0,0.002209,2
1559193274130383847,41,1559193274130383847,vrs_gps,0,3,37.39931111,127.10682286000001,44.8632,0.0004,0.0,0.0,0.0,0.00048399999999999995,0.0,0.0,0.0,0.002304,2
1559193275129734517,42,1559193275129734517,vrs_gps,0,3,37.3993511,127.106804955,44.8937,0.00044100000000000004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002304,2
1559193276129290137,43,1559193276129290137,vrs_gps,0,3,37.39938514,127.10678960333334,44.9245,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002304,2
1559193277135868595,44,1559193277135868595,vrs_gps,0,3,37.39941432666667,127.10677668499999,44.95,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002209,2
1559193278136282040,45,1559193278136282040,vrs_gps,0,3,37.39943994833333,127.10676550166666,44.9584,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002304,2
1559193279133393191,46,1559193279133393191,vrs_gps,0,3,37.399462119999995,127.10675593666669,44.9775,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002209,2
1559193280129567735,47,1559193280129567735,vrs_gps,0,3,37.399480795,127.10674788,44.9797,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002209,2
1559193281129789256,48,1559193281129789256,vrs_gps,0,3,37.39949374333333,127.10674222833335,44.9776,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002025,2
1559193282130589703,49,1559193282130589703,vrs_gps,0,3,37.399501631666666,127.10673873833333,44.9765,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.002025,2
1559193283130724664,50,1559193283130724664,vrs_gps,0,3,37.39950664166667,127.10673653999999,44.9717,0.0004,0.0,0.0,0.0,0.00044100000000000004,0.0,0.0,0.0,0.002025,2
1559193284129316614,51,1559193284129316614,vrs_gps,0,3,37.39950872,127.10673562666668,44.9719,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.002025,2
1559193285129833417,52,1559193285129833417,vrs_gps,0,3,37.39950949666666,127.10673518833333,44.9912,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193286130345353,53,1559193286130345353,vrs_gps,0,3,37.39950957333333,127.10673522666666,44.9856,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193287129949142,54,1559193287129949142,vrs_gps,0,3,37.399509566666666,127.10673520166665,44.9903,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193288129825692,55,1559193288129825692,vrs_gps,0,3,37.39950950666666,127.10673527333331,44.9654,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193289130444557,56,1559193289130444557,vrs_gps,0,3,37.39950956333333,127.10673523166666,44.9731,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193290130296033,57,1559193290130296033,vrs_gps,0,3,37.399509583333334,127.10673524333333,44.9761,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193291129567137,58,1559193291129567137,vrs_gps,0,3,37.399509540000004,127.10673527499999,44.9703,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193292129362783,59,1559193292129362783,vrs_gps,0,3,37.39950959,127.10673526500001,44.9766,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193293130084937,60,1559193293130084937,vrs_gps,0,3,37.399509605000006,127.10673524666666,44.9876,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0017640000000000002,2
1559193294130372328,61,1559193294130372328,vrs_gps,0,3,37.39950964166667,127.10673522666666,44.9854,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193295129456857,62,1559193295129456857,vrs_gps,0,3,37.399509638333335,127.10673524166666,44.9986,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193296129525302,63,1559193296129525302,vrs_gps,0,3,37.39950957666667,127.10673523166666,44.9874,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193297130043887,64,1559193297130043887,vrs_gps,0,3,37.399509585000004,127.10673519333335,45.0016,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193298130356297,65,1559193298130356297,vrs_gps,0,3,37.39950956,127.10673520999998,45.0016,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193299129526701,66,1559193299129526701,vrs_gps,0,3,37.39950958,127.10673520166665,44.9905,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193300129646562,67,1559193300129646562,vrs_gps,0,3,37.399509601666665,127.10673520166665,44.9978,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0017640000000000002,2
1559193301129731261,68,1559193301129731261,vrs_gps,0,3,37.39950959333333,127.10673523833333,44.9838,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193302128610466,69,1559193302128610466,vrs_gps,0,3,37.39950962666667,127.10673522,44.9813,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0017640000000000002,2
1559193303135327045,70,1559193303135327045,vrs_gps,0,3,37.3995096,127.10673521166667,44.9868,0.00028900000000000003,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0016810000000000002,2
1559193304136125562,71,1559193304136125562,vrs_gps,0,3,37.39950960833333,127.10673519666668,44.9865,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0017640000000000002,2
1559193305132112205,72,1559193305132112205,vrs_gps,0,3,37.399509595000005,127.10673518166668,44.9979,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193306129359403,73,1559193306129359403,vrs_gps,0,3,37.39950960666667,127.10673514999999,44.9911,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193307129480159,74,1559193307129480159,vrs_gps,0,3,37.399509611666666,127.106735175,44.9897,0.00032399999999999996,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193308129671887,75,1559193308129671887,vrs_gps,0,3,37.39950964166667,127.106735185,44.9884,0.00032399999999999996,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193309129261916,76,1559193309129261916,vrs_gps,0,3,37.399509585000004,127.10673517666667,44.99,0.00032399999999999996,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193310128823679,77,1559193310128823679,vrs_gps,0,3,37.39951204666667,127.10673415000001,44.9743,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193311129211287,78,1559193311129211287,vrs_gps,0,3,37.39952103166667,127.10673006666666,44.9926,0.00032399999999999996,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193312129405378,79,1559193312129405378,vrs_gps,0,3,37.399539366666666,127.10672202166667,45.0023,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193313129683840,80,1559193313129683840,vrs_gps,0,3,37.399568413333334,127.10670915166665,45.0147,0.00032399999999999996,0.0,0.0,0.0,0.000361,0.0,0.0,0.0,0.0018489999999999997,2
1559193314129338456,81,1559193314129338456,vrs_gps,0,3,37.399606856666665,127.10669212333332,45.0597,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.002116,2
1559193315129182926,82,1559193315129182926,vrs_gps,0,3,37.399651840000004,127.10667256166668,45.0767,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0019359999999999998,2
1559193316129923247,83,1559193316129923247,vrs_gps,0,3,37.399702785,127.10665040166666,45.0943,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.002025,2
1559193317128799303,84,1559193317128799303,vrs_gps,0,3,37.399758515,127.10662588833333,45.1163,0.000361,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.002025,2
1559193318128631201,85,1559193318128631201,vrs_gps,0,3,37.39981829,127.10659890333334,45.1243,0.0004,0.0,0.0,0.0,0.000529,0.0,0.0,0.0,0.002209,2
1559193319128683032,86,1559193319128683032,vrs_gps,0,3,37.399883065000004,127.10656978166665,45.156,0.0012250000000000002,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.007225000000000001,2
1559193320129108431,87,1559193320129108431,vrs_gps,0,3,37.39995249833333,127.10653810833334,45.1433,0.0016810000000000002,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.006561,2
1559193321128736651,88,1559193321128736651,vrs_gps,0,3,37.40002598833333,127.10650421333334,45.195,0.001444,0.0,0.0,0.0,0.001444,0.0,0.0,0.0,0.005776,2
1559193322128611903,89,1559193322128611903,vrs_gps,0,3,37.400103818333335,127.10646756666665,45.2672,0.0013689999999999998,0.0,0.0,0.0,0.0012959999999999998,0.0,0.0,0.0,0.005183999999999999,2
1559193323130366390,90,1559193323130366390,vrs_gps,0,3,37.40018629666667,127.10643040666668,45.3319,0.0013689999999999998,0.0,0.0,0.0,0.0012959999999999998,0.0,0.0,0.0,0.005183999999999999,2
1559193324130260636,91,1559193324130260636,vrs_gps,0,3,37.40027323666666,127.10639219666668,45.3655,0.0012959999999999998,0.0,0.0,0.0,0.0012250000000000002,0.0,0.0,0.0,0.0046240000000000005,2
1559193325127754536,92,1559193325127754536,vrs_gps,0,3,37.400363365,127.106352435,45.505,0.0012959999999999998,0.0,0.0,0.0,0.0011560000000000001,0.0,0.0,0.0,0.0047610000000000005,2
1559193326127878165,93,1559193326127878165,vrs_gps,0,3,37.400455918333336,127.10631082833333,45.6547,0.0011560000000000001,0.0,0.0,0.0,0.0012250000000000002,0.0,0.0,0.0,0.0047610000000000005,2
1559193327128551411,94,1559193327128551411,vrs_gps,0,3,37.40055031,127.10626767000001,45.6709,0.0011560000000000001,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.004489000000000001,2
1559193328127493559,95,1559193328127493559,vrs_gps,0,3,37.400646665,127.106223125,45.7933,0.0011560000000000001,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.004489000000000001,2
1559193329132184696,96,1559193329132184696,vrs_gps,0,3,37.40074404166667,127.10617822,45.9217,0.0012250000000000002,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.004489000000000001,2
1559193330132340046,97,1559193330132340046,vrs_gps,0,3,37.40084241666667,127.10613358,46.0376,0.0012959999999999998,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.0047610000000000005,2
1559193331129065743,98,1559193331129065743,vrs_gps,0,3,37.40094232333333,127.10609030666667,45.9978,0.0013689999999999998,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.004900000000000001,2
1559193332127795726,99,1559193332127795726,vrs_gps,0,3,37.401043715,127.10604480166667,46.1961,0.0013689999999999998,0.0,0.0,0.0,0.0010890000000000001,0.0,0.0,0.0,0.0050409999999999995,2
1559193333127223677,100,1559193333127223677,vrs_gps,0,3,37.401145836666664,127.10599930333335,46.34,0.001521,0.0,0.0,0.0,0.0011560000000000001,0.0,0.0,0.0,0.005776,2
1559193334127844624,101,1559193334127844624,vrs_gps,0,3,37.40124854,127.10595375166668,46.4823,0.0016810000000000002,0.0,0.0,0.0,0.0012250000000000002,0.0,0.0,0.0,0.006724000000000001,2
1559193335128183389,102,1559193335128183389,vrs_gps,0,3,37.40135141,127.10590677999998,46.6159,0.0019359999999999998,0.0,0.0,0.0,0.0013689999999999998,0.0,0.0,0.0,0.008464,2
1559193336128136320,103,1559193336128136320,vrs_gps,0,3,37.4014541,127.105859035,46.818,0.002704,0.0,0.0,0.0,0.0016810000000000002,0.0,0.0,0.0,0.012996,2
1559193337127494521,104,1559193337127494521,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193338117331232,105,1559193338117331232,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193339117258695,106,1559193339117258695,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193340117393706,107,1559193340117393706,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193341116759208,108,1559193341116759208,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193342117906813,109,1559193342117906813,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193343118603723,110,1559193343118603723,vrs_gps,0,3,37.401556193333334,127.10581316666666,46.9763,0.005183999999999999,0.0,0.0,0.0,0.0019359999999999998,0.0,0.0,0.0,0.019880999999999996,2
1559193344125087641,111,1559193344125087641,vrs_gps,0,3,37.402235155,127.10553949666668,46.6858,19.333609000000003,0.0,0.0,0.0,5.345343999999999,0.0,0.0,0.0,124.055044,2
1559193345124475243,112,1559193345124475243,vrs_gps,0,3,37.402338191666665,127.10548881166666,44.8689,19.740248999999995,0.0,0.0,0.0,5.461569000000001,0.0,0.0,0.0,126.697536,2
1559193346124725788,113,1559193346124725788,vrs_gps,0,3,37.40244518,127.10543369,39.6841,23.078416000000004,0.0,0.0,0.0,7.017201,0.0,0.0,0.0,174.92707600000003,2
1559193347117373509,114,1559193347117373509,vrs_gps,0,3,37.40244518,127.10543369,39.6841,23.078416000000004,0.0,0.0,0.0,7.017201,0.0,0.0,0.0,174.92707600000003,2
1559193348117869000,115,1559193348117869000,vrs_gps,0,3,37.40244518,127.10543369,39.6841,23.078416000000004,0.0,0.0,0.0,7.017201,0.0,0.0,0.0,174.92707600000003,2
1559193349117673747,116,1559193349117673747,vrs_gps,0,3,37.40244518,127.10543369,39.6841,23.078416000000004,0.0,0.0,0.0,7.017201,0.0,0.0,0.0,174.92707600000003,2
1559193350124459396,117,1559193350124459396,vrs_gps,0,3,37.40270297833333,127.10537756166666,3.5138,26.020201,0.0,0.0,0.0,6.589489000000001,0.0,0.0,0.0,249.987721,2
1559193351124526438,118,1559193351124526438,vrs_gps,0,3,37.402778955,127.10534777333332,6.8331,25.583364,0.0,0.0,0.0,6.482115999999999,0.0,0.0,0.0,245.831041,2
1559193352125080020,119,1559193352125080020,vrs_gps,0,3,37.40284849666667,127.10532288166665,10.483,25.452025,0.0,0.0,0.0,6.4516,0.0,0.0,0.0,244.578321,2
1559193353125072460,120,1559193353125072460,vrs_gps,0,3,37.40291056666667,127.10530575666668,14.3086,25.482304,0.0,0.0,0.0,6.461763999999999,0.0,0.0,0.0,244.9225,2
1559193354125163786,121,1559193354125163786,vrs_gps,0,3,37.402964731666664,127.10531870833331,42.9021,27.594009,0.0,0.0,0.0,2.6764959999999998,0.0,0.0,0.0,81.577024,2
1559193355127689199,122,1559193355127689199,vrs_gps,0,3,37.40301665166667,127.10528821000001,47.2562,4.322241000000001,0.0,0.0,0.0,3.5343999999999998,0.0,0.0,0.0,30.713763999999998,2
1559193356127014982,123,1559193356127014982,vrs_gps,0,3,37.40305532166667,127.10532638833335,47.0287,3.9322890000000004,0.0,0.0,0.0,3.2148489999999996,0.0,0.0,0.0,27.931225,2
1559193357126511532,124,1559193357126511532,vrs_gps,0,3,37.403081560000004,127.10537426499998,46.7671,3.682561,0.0,0.0,0.0,3.0800249999999996,0.0,0.0,0.0,26.915343999999997,2
1559193358126779450,125,1559193358126779450,vrs_gps,0,3,37.40308986,127.10543674666665,47.786,1.179396,0.0,0.0,0.0,0.958441,0.0,0.0,0.0,19.864849,2
1559193359126849600,126,1559193359126849600,vrs_gps,0,3,37.403099155,127.10549518,48.1162,0.573049,0.0,0.0,0.0,0.4610410000000001,0.0,0.0,0.0,9.903609,2
1559193360127374054,127,1559193360127374054,vrs_gps,0,3,37.40309985,127.10556188666666,48.6707,1.567504,0.0,0.0,0.0,1.2144040000000003,0.0,0.0,0.0,11.195716000000001,2
1559193361127621205,128,1559193361127621205,vrs_gps,0,3,37.403100689999995,127.10563462500001,48.7234,1.6952040000000002,0.0,0.0,0.0,1.3409639999999998,0.0,0.0,0.0,12.138256,2
1559193362127045042,129,1559193362127045042,vrs_gps,0,3,37.403104983333336,127.105710355,48.7546,1.6205289999999997,0.0,0.0,0.0,1.4496159999999998,0.0,0.0,0.0,12.687843999999998,2
1559193363127475432,130,1559193363127475432,vrs_gps,0,3,37.403112220000004,127.10578900833335,48.8886,1.6563689999999998,0.0,0.0,0.0,1.6103609999999997,0.0,0.0,0.0,12.659363999999998,2
1559193364129596350,131,1559193364129596350,vrs_gps,0,3,37.403120515,127.10587167666667,48.9675,1.6563689999999998,0.0,0.0,0.0,1.6103609999999997,0.0,0.0,0.0,12.666481000000001,2
1559193365127875626,132,1559193365127875626,vrs_gps,0,3,37.403127051666665,127.10595921166666,48.9858,1.7503289999999998,0.0,0.0,0.0,1.3923999999999999,0.0,0.0,0.0,12.467961,2
1559193366126525137,133,1559193366126525137,vrs_gps,0,3,37.403131124999994,127.10605160833332,49.1259,1.752976,0.0,0.0,0.0,1.3923999999999999,0.0,0.0,0.0,12.475024,2
1559193367126634715,134,1559193367126634715,vrs_gps,0,3,37.403132590000006,127.10614807666667,49.221,1.752976,0.0,0.0,0.0,1.3923999999999999,0.0,0.0,0.0,12.482089,2
1559193368127707598,135,1559193368127707598,vrs_gps,0,3,37.40313281666667,127.10624862833335,49.3466,1.752976,0.0,0.0,0.0,1.3947610000000001,0.0,0.0,0.0,12.482089,2
1559193369126738461,136,1559193369126738461,vrs_gps,0,3,37.40313295166666,127.106353095,49.5097,1.752976,0.0,0.0,0.0,1.3947610000000001,0.0,0.0,0.0,12.489156,2
1559193370126963976,137,1559193370126963976,vrs_gps,0,3,37.40313318166667,127.10646094333333,49.7038,1.752976,0.0,0.0,0.0,1.3971239999999998,0.0,0.0,0.0,12.489156,2
1559193371126628383,138,1559193371126628383,vrs_gps,0,3,37.40313324,127.10657146666667,49.9475,1.752976,0.0,0.0,0.0,1.3971239999999998,0.0,0.0,0.0,12.496225,2
1559193372127350422,139,1559193372127350422,vrs_gps,0,3,37.403134095000006,127.10668380833334,50.2219,1.752976,0.0,0.0,0.0,1.3994890000000002,0.0,0.0,0.0,12.496225,2
